ConversationID,ClienteID,FechaID,CanalID,ServicioID,IntencionID,DuracionMinutos,TuvoError,EstadoConversacion,Convertido,Satisfaccion
4573,1283,314,2,1,1,5,False,Abandonada,False,1
4574,1619,204,5,3,3,5,False,Finalizada,False,5
4575,1565,360,4,4,6,4,False,Abandonada,False,2
4576,126,185,2,1,6,4,False,Finalizada,False,4
4577,1228,322,4,4,2,4,False,Finalizada,False,4
4578,41,64,4,5,3,4,False,Finalizada,True,4
4579,1722,333,5,2,3,5,False,Finalizada,True,5
4580,972,168,1,4,4,9,True,Abandonada,False,1
4581,764,61,4,4,1,6,False,Abandonada,False,1
4582,1855,278,5,1,4,14,False,Finalizada,False,5
4583,620,253,5,1,3,5,False,Finalizada,False,5
4584,1018,46,5,1,5,4,False,Abandonada,False,1
4585,1043,44,5,4,4,8,False,Abandonada,False,2
4586,1576,29,5,3,5,4,False,Finalizada,False,4
4587,372,22,5,2,6,6,False,Finalizada,True,5
4588,1388,32,4,2,7,12,False,Finalizada,False,4
4589,1597,156,5,1,2,3,False,Finalizada,False,4
4590,710,349,4,2,4,9,True,Abandonada,False,1
4591,851,265,4,1,2,4,False,Finalizada,False,4
4592,1587,36,4,3,4,12,False,Finalizada,False,4
4593,300,343,5,3,5,7,False,Finalizada,False,4
4594,1089,44,1,3,7,10,False,Finalizada,False,4
4595,1650,207,5,1,5,7,False,Abandonada,False,2
4596,252,48,4,1,4,11,False,Finalizada,False,3
4597,1457,60,5,5,2,2,False,Abandonada,False,1
4598,1856,363,4,3,2,3,False,Finalizada,False,5
4599,1400,161,5,2,3,3,False,Abandonada,False,1
4600,818,354,5,3,2,2,False,Finalizada,True,5
4601,997,278,5,1,5,4,False,Finalizada,True,4
4602,627,91,4,1,1,8,False,Finalizada,False,3
4603,345,100,1,1,5,4,False,Finalizada,False,5
4604,1867,116,5,4,2,3,False,Finalizada,False,3
4605,482,306,5,5,7,10,False,Finalizada,False,3
4606,484,126,5,4,7,11,False,Finalizada,False,4
4607,212,273,2,5,4,8,True,Finalizada,False,2
4608,156,128,5,4,7,17,False,Finalizada,False,4
4609,836,33,4,2,1,8,False,Finalizada,True,5
4610,1855,12,5,2,1,8,False,Finalizada,True,4
4611,1446,242,5,1,6,4,False,Finalizada,False,4
4612,294,45,5,3,7,17,False,Finalizada,True,5
4613,1025,147,4,1,1,7,False,Finalizada,True,5
4614,457,31,4,4,3,5,False,Finalizada,True,5
4615,437,195,4,5,4,13,True,Finalizada,False,2
4616,1907,237,1,3,5,6,False,Abandonada,False,2
4617,1584,340,5,4,2,4,False,Finalizada,True,4
4618,1928,309,4,2,7,13,False,Finalizada,False,5
4619,1071,317,5,3,3,5,False,Abandonada,False,2
4620,1952,250,5,3,5,5,False,Finalizada,True,4
4621,1950,98,2,4,5,7,False,Finalizada,False,5
4622,1035,93,5,4,4,10,False,Abandonada,False,1
4623,1460,323,2,1,1,7,True,Abandonada,False,1
4624,1257,147,5,4,6,4,False,Finalizada,False,3
4625,970,298,2,4,2,2,False,Finalizada,False,3
4626,240,54,5,1,1,5,False,Finalizada,True,5
4627,1147,187,5,5,6,5,False,Finalizada,False,4
4628,519,345,4,1,2,3,False,Finalizada,True,5
4629,136,241,5,5,7,15,False,Finalizada,True,5
4630,751,238,4,4,5,6,False,Abandonada,False,1
4631,1225,24,1,4,3,5,False,Finalizada,True,5
4632,1647,278,4,2,6,5,False,Finalizada,True,4
4633,863,309,5,3,5,7,False,Finalizada,True,5
4634,1369,249,5,1,5,4,False,Abandonada,False,1
4635,1732,66,1,1,4,10,False,Finalizada,False,4
4636,943,292,5,4,7,10,False,Abandonada,False,1
4637,1159,207,2,4,7,10,False,Finalizada,True,5
4638,1211,114,5,4,3,5,False,Abandonada,False,1
4639,42,80,4,2,4,12,False,Finalizada,False,4
4640,1913,91,4,2,2,4,False,Finalizada,False,4
4641,1001,54,4,1,5,6,True,Abandonada,False,2
4642,1121,346,5,4,5,7,False,Finalizada,True,5
4643,1814,3,2,3,7,16,False,Finalizada,True,5
4644,689,175,4,5,1,8,False,Abandonada,False,2
4645,1878,250,4,1,7,14,True,Finalizada,False,1
4646,1265,41,3,3,1,6,False,Finalizada,True,5
4647,190,190,4,5,4,8,True,Finalizada,False,2
4648,1938,131,4,1,6,6,False,Abandonada,False,1
4649,157,287,4,1,1,5,False,Finalizada,True,5
4650,1264,126,2,1,3,3,False,Finalizada,False,4
4651,678,56,5,2,5,7,False,Finalizada,True,5
4652,1983,258,4,4,2,2,False,Finalizada,True,5
4653,1301,209,5,4,4,8,False,Finalizada,False,5
4654,1676,63,5,4,4,9,False,Finalizada,False,4
4655,617,90,1,4,6,6,False,Finalizada,False,3
4656,1737,319,2,3,4,13,True,Finalizada,False,2
4657,145,338,1,2,1,5,False,Finalizada,True,5
4658,812,290,1,5,7,17,False,Finalizada,False,4
4659,404,19,1,3,3,3,False,Finalizada,False,4
4660,233,313,4,2,2,3,True,Finalizada,False,1
4661,1487,94,5,1,6,6,True,Finalizada,True,1
4662,1818,35,4,1,3,4,False,Finalizada,False,3
4663,1781,78,4,3,7,11,True,Abandonada,False,1
4664,1691,201,5,3,5,7,False,Finalizada,False,3
4665,1277,257,2,5,6,4,False,Finalizada,False,3
4666,450,259,1,1,1,5,False,Finalizada,False,3
4667,1563,77,1,5,5,7,False,Finalizada,True,4
4668,120,299,4,3,2,4,False,Abandonada,False,1
4669,635,137,3,5,7,11,False,Finalizada,False,4
4670,1349,192,5,5,1,8,False,Finalizada,True,5
4671,1803,270,2,5,3,5,False,Abandonada,False,1
4672,1532,101,4,5,6,4,False,Abandonada,False,1
4673,671,241,5,5,2,2,True,Finalizada,False,2
4674,426,110,5,5,5,4,False,Finalizada,True,5
4675,279,42,4,3,4,10,True,Finalizada,True,2
4676,189,189,5,5,4,10,False,Finalizada,False,4
4677,1659,128,1,5,2,4,True,Finalizada,True,2
4678,1007,155,1,3,3,5,False,Finalizada,True,5
4679,1003,5,1,3,7,18,False,Finalizada,False,4
4680,1172,337,2,4,1,6,False,Finalizada,False,4
4681,1211,28,5,3,5,7,False,Finalizada,True,4
4682,1506,103,5,5,3,3,False,Abandonada,False,2
4683,1100,220,5,2,4,8,False,Finalizada,False,4
4684,1717,318,5,4,4,13,True,Finalizada,False,2
4685,1906,265,5,3,7,16,True,Abandonada,False,2
4686,1769,126,1,2,7,16,False,Finalizada,True,5
4687,1677,107,3,4,4,15,False,Finalizada,False,4
4688,32,137,5,3,4,13,False,Finalizada,False,3
4689,681,127,5,4,3,3,False,Finalizada,True,5
4690,128,202,4,1,5,5,False,Finalizada,False,4
4691,1416,220,5,2,4,8,False,Finalizada,True,4
4692,377,172,4,2,7,14,False,Abandonada,False,1
4693,598,105,4,2,6,5,False,Finalizada,True,4
4694,11,291,3,2,4,13,True,Finalizada,True,2
4695,1118,8,5,2,1,7,False,Finalizada,False,3
4696,1552,187,4,1,1,6,False,Abandonada,False,1
4697,1620,319,3,4,5,7,True,Finalizada,False,3
4698,90,22,5,4,5,5,False,Finalizada,False,4
4699,1108,360,4,1,6,4,False,Finalizada,True,5
4700,1066,288,5,3,3,5,False,Finalizada,False,4
4701,248,96,1,2,7,17,False,Finalizada,False,3
4702,90,104,2,5,6,5,False,Finalizada,False,3
4703,1746,251,4,2,4,9,False,Abandonada,False,1
4704,1079,320,1,4,3,5,False,Finalizada,True,4
4705,147,289,4,1,7,14,False,Abandonada,False,1
4706,1018,284,5,3,4,13,True,Finalizada,False,3
4707,1899,253,5,4,3,5,False,Abandonada,False,2
4708,102,33,2,1,5,6,False,Abandonada,False,1
4709,1158,274,4,4,4,10,True,Finalizada,True,2
4710,1214,213,1,3,7,12,False,Abandonada,False,2
4711,1269,229,4,2,5,4,False,Finalizada,False,5
4712,581,126,5,4,4,13,False,Finalizada,True,5
4713,855,321,3,2,7,15,False,Finalizada,False,5
4714,1789,289,5,3,2,3,False,Finalizada,True,5
4715,775,177,4,5,3,4,False,Finalizada,True,5
4716,1120,254,4,2,5,7,False,Finalizada,False,4
4717,1798,232,4,5,3,3,False,Finalizada,False,4
4718,1554,76,1,2,5,7,False,Finalizada,False,4
4719,1879,36,5,2,4,13,False,Finalizada,False,4
4720,831,84,4,3,4,9,False,Finalizada,True,5
4721,1391,146,5,5,6,4,False,Finalizada,True,5
4722,458,8,1,3,5,5,False,Finalizada,False,4
4723,71,79,4,1,1,5,False,Abandonada,False,2
4724,1431,292,5,3,7,13,False,Finalizada,False,4
4725,393,147,4,4,1,7,False,Finalizada,True,5
4726,1105,336,5,1,6,4,False,Finalizada,True,5
4727,1385,110,1,1,1,8,False,Finalizada,True,5
4728,266,331,4,3,4,15,False,Finalizada,False,3
4729,619,96,5,3,6,6,False,Finalizada,False,4
4730,1512,290,2,4,6,6,True,Finalizada,False,2
4731,1527,37,5,4,6,6,False,Finalizada,False,3
4732,1239,293,2,3,3,4,False,Finalizada,True,5
4733,1804,78,5,4,4,14,False,Finalizada,True,4
4734,899,174,1,1,6,5,False,Finalizada,False,4
4735,751,215,4,2,5,7,False,Finalizada,False,3
4736,1541,69,5,1,1,6,False,Finalizada,True,4
4737,594,163,5,3,6,6,False,Finalizada,True,5
4738,1073,343,5,5,6,6,False,Finalizada,True,5
4739,1802,132,4,4,1,7,False,Finalizada,True,4
4740,1210,101,4,1,5,4,True,Abandonada,False,1
4741,417,354,5,3,3,5,False,Finalizada,True,5
4742,1861,274,4,2,3,5,False,Finalizada,True,5
4743,278,199,4,1,3,3,False,Finalizada,False,4
4744,947,83,5,3,7,10,True,Finalizada,True,2
4745,843,289,5,5,1,8,False,Finalizada,True,5
4746,407,330,4,5,6,4,False,Finalizada,True,4
4747,1860,171,4,2,4,10,False,Finalizada,True,5
4748,403,270,5,4,1,8,False,Finalizada,False,5
4749,1902,65,5,2,6,5,False,Finalizada,False,4
4750,639,45,5,4,2,2,False,Finalizada,False,3
4751,1389,47,1,5,6,6,False,Finalizada,True,5
4752,1079,92,1,1,7,11,False,Abandonada,False,1
4753,65,216,3,2,4,11,False,Finalizada,True,5
4754,359,329,2,2,5,7,False,Finalizada,False,3
4755,664,187,5,1,1,7,False,Finalizada,False,3
4756,863,265,2,2,1,6,False,Abandonada,False,2
4757,241,135,5,4,5,7,False,Abandonada,False,1
4758,1228,290,5,1,7,12,False,Finalizada,False,4
4759,1169,99,4,1,5,6,False,Finalizada,True,5
4760,1405,1,4,2,5,4,False,Finalizada,True,5
4761,808,169,1,4,4,14,False,Finalizada,False,5
4762,938,160,2,3,5,7,False,Finalizada,True,5
4763,1888,223,5,5,7,15,True,Finalizada,False,2
4764,1187,6,5,3,7,18,False,Abandonada,False,1
4765,23,279,5,5,4,13,False,Finalizada,True,5
4766,1618,167,5,4,1,5,False,Finalizada,False,4
4767,1957,303,4,5,2,3,False,Abandonada,False,1
4768,1893,10,5,1,7,12,False,Finalizada,True,5
4769,104,308,5,4,1,5,False,Finalizada,True,4
4770,1852,32,5,3,6,4,False,Finalizada,False,4
4771,1334,131,5,5,4,8,False,Finalizada,True,4
4772,564,311,5,3,4,9,False,Finalizada,True,5
4773,1656,186,1,4,2,4,False,Finalizada,True,5
4774,1772,30,4,1,1,7,False,Finalizada,False,3
4775,1021,64,5,2,3,3,False,Abandonada,False,1
4776,843,114,5,5,6,5,False,Finalizada,True,5
4777,1955,326,4,5,5,6,False,Finalizada,False,4
4778,879,193,5,4,7,13,True,Finalizada,False,2
4779,146,293,5,1,1,8,False,Finalizada,False,3
4780,926,247,1,4,2,2,True,Finalizada,True,1
4781,526,238,4,1,6,4,False,Finalizada,False,4
4782,1503,136,4,3,5,7,False,Finalizada,False,3
4783,302,77,1,3,3,3,False,Finalizada,False,5
4784,1226,334,5,4,5,5,True,Finalizada,False,1
4785,1325,140,5,5,3,4,False,Finalizada,False,3
4786,1410,237,4,4,7,12,False,Finalizada,False,3
4787,1401,323,5,1,6,6,False,Finalizada,False,4
4788,1079,120,2,5,5,6,False,Finalizada,True,5
4789,1003,364,4,3,4,12,False,Finalizada,True,5
4790,1784,80,5,5,2,2,True,Abandonada,False,1
4791,363,291,5,1,6,6,False,Finalizada,False,4
4792,506,167,5,1,7,11,False,Finalizada,False,3
4793,904,113,5,2,7,18,False,Finalizada,False,5
4794,675,67,3,1,6,5,False,Finalizada,False,4
4795,794,78,1,4,2,4,False,Finalizada,False,3
4796,1820,16,4,1,3,5,False,Finalizada,False,4
4797,1802,197,4,3,2,2,False,Abandonada,False,1
4798,1447,351,5,1,7,12,True,Finalizada,True,1
4799,825,352,3,5,4,15,True,Finalizada,False,1
4800,1348,240,1,4,3,5,False,Finalizada,True,4
4801,172,263,4,5,2,4,False,Finalizada,True,5
4802,1396,22,1,4,1,8,False,Finalizada,True,5
4803,1833,170,4,1,6,4,False,Abandonada,False,1
4804,1307,149,4,3,6,5,False,Finalizada,False,3
4805,1695,328,4,2,2,2,False,Finalizada,True,5
4806,1777,268,4,5,4,15,False,Finalizada,True,5
4807,199,273,2,2,4,8,False,Finalizada,False,3
4808,1719,144,4,5,3,3,False,Finalizada,True,5
4809,1635,159,4,3,7,10,False,Finalizada,False,4
4810,23,338,2,1,6,4,False,Finalizada,True,5
4811,438,186,5,3,2,4,False,Finalizada,True,5
4812,954,104,4,4,5,6,False,Finalizada,True,5
4813,339,337,2,1,3,4,False,Abandonada,False,1
4814,235,18,2,1,3,5,False,Finalizada,True,5
4815,1506,232,2,5,4,14,False,Finalizada,False,4
4816,1578,112,4,1,3,3,False,Finalizada,False,3
4817,684,80,1,3,7,10,False,Finalizada,True,5
4818,174,296,4,2,5,4,False,Finalizada,True,5
4819,1948,217,2,1,6,5,False,Finalizada,False,5
4820,1880,172,5,1,1,5,False,Finalizada,False,4
4821,1927,243,4,5,1,6,False,Finalizada,True,4
4822,1211,126,5,5,4,11,True,Finalizada,True,2
4823,1012,154,5,3,1,8,False,Abandonada,False,2
4824,888,26,2,3,3,5,False,Finalizada,False,5
4825,1248,144,5,2,7,14,False,Finalizada,False,3
4826,1871,313,3,2,4,12,False,Finalizada,False,3
4827,1675,119,2,3,5,6,False,Finalizada,False,5
4828,1558,288,5,4,7,13,False,Finalizada,False,5
4829,643,57,5,4,2,3,False,Abandonada,False,1
4830,456,90,1,2,2,2,False,Finalizada,True,4
4831,439,180,5,5,6,6,False,Finalizada,True,4
4832,1144,295,1,1,5,5,False,Finalizada,True,5
4833,977,291,5,2,1,7,False,Finalizada,True,5
4834,298,352,1,5,1,5,False,Finalizada,False,5
4835,197,249,2,2,3,4,False,Finalizada,False,4
4836,1193,7,1,2,7,13,True,Finalizada,True,2
4837,1538,317,3,4,4,14,False,Finalizada,False,4
4838,1949,273,5,5,6,5,False,Finalizada,True,5
4839,936,290,4,1,2,3,False,Abandonada,False,2
4840,1532,91,4,1,7,16,False,Abandonada,False,2
4841,944,279,1,2,4,15,False,Finalizada,False,4
4842,752,6,5,2,6,6,False,Finalizada,True,5
4843,637,344,2,3,7,10,True,Finalizada,True,2
4844,232,246,4,2,7,16,False,Finalizada,True,5
4845,1518,220,2,1,4,11,False,Finalizada,False,3
4846,1783,141,2,5,1,7,False,Finalizada,True,5
4847,51,61,5,4,3,4,False,Finalizada,False,3
4848,1095,45,4,2,3,4,False,Finalizada,False,3
4849,83,163,5,5,4,13,False,Finalizada,True,5
4850,1539,274,5,4,3,5,True,Finalizada,True,3
4851,302,86,5,3,7,15,False,Finalizada,True,5
4852,716,109,5,2,3,4,False,Abandonada,False,2
4853,1932,277,5,1,5,5,False,Finalizada,True,5
4854,1257,31,2,3,6,4,False,Abandonada,False,2
4855,189,328,4,4,2,2,False,Finalizada,False,4
4856,1644,346,4,4,7,17,False,Finalizada,False,4
4857,359,16,2,3,2,4,False,Finalizada,False,5
4858,416,215,5,4,4,11,False,Finalizada,False,5
4859,1947,201,4,2,7,12,True,Finalizada,True,2
4860,474,263,1,3,2,2,False,Finalizada,True,5
4861,210,231,4,5,5,7,False,Finalizada,True,5
4862,1222,39,4,5,6,5,False,Finalizada,False,3
4863,423,239,4,4,7,11,False,Finalizada,True,5
4864,819,45,1,1,5,6,False,Finalizada,False,4
4865,1723,70,5,2,3,4,False,Finalizada,False,3
4866,1233,65,4,3,7,12,False,Finalizada,True,5
4867,373,134,5,4,2,4,False,Abandonada,False,2
4868,567,281,5,4,3,3,False,Finalizada,True,4
4869,1036,205,1,5,7,12,True,Finalizada,True,2
4870,1537,164,5,3,2,2,False,Finalizada,False,3
4871,352,130,2,1,7,11,False,Finalizada,False,3
4872,127,266,1,3,2,2,False,Finalizada,False,4
4873,925,225,5,2,5,6,True,Finalizada,False,2
4874,1419,190,1,3,3,5,False,Finalizada,False,3
4875,1142,317,5,1,6,6,False,Finalizada,True,4
4876,630,155,5,4,6,5,False,Finalizada,False,3
4877,923,151,2,5,6,5,False,Abandonada,False,2
4878,1883,151,2,4,7,16,False,Finalizada,False,4
4879,461,353,2,2,7,12,False,Finalizada,False,4
4880,227,311,5,1,4,10,False,Finalizada,False,3
4881,1557,14,1,4,4,8,False,Finalizada,False,3
4882,1350,350,1,2,1,5,False,Finalizada,True,5
4883,297,278,2,4,5,4,False,Finalizada,True,5
4884,548,245,2,3,2,3,False,Finalizada,False,4
4885,1497,299,1,5,4,13,True,Finalizada,True,2
4886,1590,142,2,4,3,3,False,Finalizada,True,5
4887,664,56,5,2,4,15,False,Abandonada,False,1
4888,1189,180,2,5,7,17,False,Finalizada,False,4
4889,1660,13,5,3,3,4,False,Abandonada,False,1
4890,304,299,2,3,7,18,True,Finalizada,False,2
4891,1455,145,5,3,5,6,False,Finalizada,False,3
4892,1319,341,5,5,6,5,False,Finalizada,False,4
4893,111,347,1,2,2,3,False,Abandonada,False,2
4894,909,61,1,4,3,3,False,Abandonada,False,2
4895,525,358,4,1,7,16,True,Finalizada,True,1
4896,1752,340,1,5,1,7,False,Abandonada,False,1
4897,1720,318,1,4,7,10,True,Finalizada,False,2
4898,1496,333,3,4,2,4,False,Finalizada,True,5
4899,1338,220,5,1,1,6,False,Finalizada,False,5
4900,202,172,5,4,5,7,False,Finalizada,False,3
4901,534,321,3,4,6,4,False,Abandonada,False,2
4902,1537,310,4,2,5,5,False,Abandonada,False,2
4903,189,41,4,5,1,6,False,Finalizada,False,4
4904,1181,242,5,4,3,5,False,Finalizada,True,5
4905,1181,102,5,5,4,15,True,Finalizada,False,3
4906,395,49,2,4,5,5,False,Finalizada,False,5
4907,1103,358,5,2,2,4,False,Finalizada,False,4
4908,746,122,5,3,6,6,False,Finalizada,False,4
4909,1133,200,4,2,2,3,False,Finalizada,True,5
4910,1175,258,5,2,7,12,False,Finalizada,True,4
4911,1302,344,2,1,4,13,False,Finalizada,True,4
4912,827,208,5,2,1,8,False,Finalizada,True,4
4913,216,273,5,2,1,6,False,Finalizada,False,4
4914,1030,282,2,3,4,13,True,Finalizada,False,1
4915,1832,36,4,2,4,13,True,Finalizada,True,2
4916,28,284,4,5,1,7,False,Finalizada,False,3
4917,1736,342,1,5,4,10,False,Abandonada,False,1
4918,1632,109,1,2,1,5,False,Finalizada,False,5
4919,1802,257,2,3,7,13,False,Finalizada,False,4
4920,890,40,2,5,1,6,False,Finalizada,False,4
4921,1141,187,5,5,1,5,False,Finalizada,True,5
4922,11,90,4,1,5,7,False,Finalizada,True,5
4923,790,155,5,2,1,8,False,Finalizada,False,3
4924,1970,304,4,1,6,5,False,Finalizada,True,5
4925,533,154,5,4,7,11,False,Finalizada,False,5
4926,658,125,4,4,5,7,False,Finalizada,True,5
4927,425,212,4,4,3,3,False,Finalizada,True,5
4928,448,145,4,5,4,14,False,Finalizada,True,4
4929,1260,16,4,1,5,4,False,Finalizada,True,5
4930,1794,188,1,5,4,14,True,Finalizada,True,3
4931,495,243,1,2,3,3,False,Finalizada,False,4
4932,1250,120,4,5,2,4,False,Finalizada,True,4
4933,1931,220,5,3,2,3,True,Finalizada,False,3
4934,1402,290,5,1,4,12,True,Abandonada,False,1
4935,1154,121,1,3,3,4,False,Abandonada,False,2
4936,377,162,5,5,6,6,True,Finalizada,False,2
4937,1345,164,5,1,2,4,False,Finalizada,True,5
4938,1422,219,5,1,7,14,False,Abandonada,False,2
4939,1523,63,1,1,4,9,False,Finalizada,False,3
4940,1700,205,2,4,3,3,False,Finalizada,False,3
4941,1977,94,2,2,5,4,False,Abandonada,False,2
4942,1669,302,5,4,6,5,False,Finalizada,False,4
4943,577,8,5,3,4,9,False,Finalizada,True,5
4944,983,293,5,2,7,14,True,Abandonada,False,2
4945,342,308,1,1,7,16,False,Finalizada,False,3
4946,387,227,4,4,7,14,True,Abandonada,False,1
4947,67,352,5,5,3,3,False,Finalizada,True,5
4948,694,182,5,1,2,3,False,Abandonada,False,2
4949,1082,263,5,5,7,15,False,Finalizada,False,4
4950,643,28,2,4,2,4,True,Abandonada,False,1
4951,217,231,5,5,7,17,False,Abandonada,False,1
4952,772,8,5,5,2,3,False,Finalizada,False,3
4953,559,178,5,5,6,4,False,Finalizada,False,4
4954,1525,276,5,3,6,4,False,Finalizada,True,5
4955,1232,238,1,3,7,17,False,Finalizada,True,5
4956,1906,204,5,1,5,5,False,Finalizada,True,5
4957,14,120,5,1,7,16,False,Finalizada,False,3
4958,1311,40,4,5,3,5,False,Finalizada,False,4
4959,304,145,1,4,2,3,False,Abandonada,False,2
4960,1594,338,5,4,1,6,False,Finalizada,False,5
4961,1686,234,2,2,1,8,False,Abandonada,False,1
4962,914,336,3,5,1,6,False,Finalizada,False,5
4963,1864,25,5,3,7,17,False,Finalizada,True,5
4964,795,214,5,5,2,2,True,Abandonada,False,1
4965,1947,36,2,3,7,12,False,Finalizada,False,3
4966,376,268,3,3,4,10,False,Finalizada,False,5
4967,436,170,1,5,2,3,False,Finalizada,True,4
4968,1697,315,5,1,1,7,False,Finalizada,False,3
4969,405,186,4,3,6,6,False,Abandonada,False,2
4970,1110,350,5,2,4,9,True,Finalizada,False,1
4971,1822,71,2,4,3,4,False,Finalizada,True,4
4972,1377,92,5,4,7,10,False,Finalizada,True,5
4973,1118,147,5,2,7,10,True,Finalizada,False,3
4974,347,325,5,5,7,15,False,Finalizada,False,4
4975,1799,144,1,4,6,4,False,Finalizada,True,5
4976,1910,242,4,4,7,18,False,Finalizada,False,4
4977,458,243,4,1,4,12,False,Finalizada,True,5
4978,271,208,4,2,3,5,False,Finalizada,True,5
4979,1289,246,5,5,3,4,False,Finalizada,True,5
4980,958,223,4,2,7,17,False,Finalizada,True,5
4981,1653,234,5,5,6,6,False,Abandonada,False,1
4982,496,175,5,3,6,5,False,Finalizada,False,3
4983,1896,171,2,3,6,5,False,Finalizada,False,4
4984,1668,100,5,2,3,5,False,Abandonada,False,2
4985,1477,112,2,2,1,7,False,Finalizada,True,4
4986,1311,163,5,1,7,17,False,Finalizada,False,5
4987,275,17,5,5,7,11,False,Finalizada,False,4
4988,1062,66,1,2,5,7,True,Finalizada,False,2
4989,160,40,4,1,3,4,False,Finalizada,False,4
4990,1898,232,5,4,3,4,False,Finalizada,True,5
4991,183,281,5,1,7,15,False,Finalizada,False,5
4992,352,239,5,3,7,15,False,Abandonada,False,2
4993,1949,335,2,5,4,15,False,Finalizada,False,4
4994,201,329,1,3,1,6,False,Finalizada,False,4
4995,411,343,4,2,5,7,False,Finalizada,False,4
4996,82,100,5,2,7,15,True,Finalizada,False,3
4997,421,280,1,3,2,2,False,Finalizada,True,5
4998,930,286,2,1,4,13,False,Finalizada,False,4
4999,121,216,5,2,2,4,False,Finalizada,False,3
5000,1743,214,1,3,3,4,False,Finalizada,False,4
5001,652,337,5,2,5,5,False,Finalizada,False,3
5002,1405,195,5,3,6,6,False,Finalizada,True,5
5003,1932,347,1,3,6,4,False,Finalizada,False,4
5004,32,39,1,1,4,14,False,Finalizada,False,4
5005,1392,57,4,5,2,4,False,Finalizada,False,3
5006,1974,239,3,2,3,5,False,Finalizada,False,4
5007,702,251,5,1,1,8,False,Abandonada,False,2
5008,560,330,5,5,6,4,False,Abandonada,False,1
5009,1478,346,5,4,7,14,False,Abandonada,False,1
5010,980,120,4,1,1,6,False,Abandonada,False,1
5011,921,196,4,2,1,7,False,Abandonada,False,1
5012,1389,216,4,3,3,3,False,Finalizada,False,3
5013,294,73,3,5,5,5,True,Abandonada,False,2
5014,83,289,4,2,6,5,False,Finalizada,True,5
5015,657,137,4,4,1,7,False,Finalizada,False,3
5016,1028,338,5,4,7,15,False,Finalizada,False,4
5017,594,286,4,2,1,7,True,Finalizada,False,2
5018,160,76,5,1,6,4,False,Finalizada,True,4
5019,1629,306,5,4,1,8,False,Finalizada,False,3
5020,1270,24,1,5,1,8,False,Finalizada,False,4
5021,526,54,5,1,3,4,False,Finalizada,False,4
5022,1529,223,4,5,1,8,False,Finalizada,False,3
5023,1798,171,2,5,6,5,False,Finalizada,False,3
5024,1796,340,5,1,3,4,False,Finalizada,False,3
5025,338,237,4,4,2,2,False,Finalizada,False,4
5026,1331,62,5,4,4,8,False,Finalizada,False,3
5027,87,93,2,2,3,3,False,Finalizada,False,4
5028,617,184,1,1,2,2,False,Finalizada,False,4
5029,1070,193,4,2,6,4,False,Abandonada,False,1
5030,438,107,1,4,6,6,False,Finalizada,True,5
5031,307,252,5,1,4,11,False,Finalizada,True,4
5032,933,287,1,5,2,3,False,Finalizada,False,4
5033,172,354,4,5,4,14,False,Finalizada,True,5
5034,1218,216,5,4,4,11,False,Finalizada,True,5
5035,829,10,4,3,5,4,False,Finalizada,False,3
5036,1471,347,3,2,4,12,False,Finalizada,False,4
5037,422,201,5,5,3,3,False,Finalizada,False,3
5038,220,69,5,4,5,4,False,Finalizada,True,5
5039,750,327,5,5,1,7,False,Finalizada,True,5
5040,1344,289,2,1,2,2,False,Finalizada,True,5
5041,1021,324,4,2,2,4,False,Finalizada,True,5
5042,1313,47,5,5,3,5,False,Finalizada,False,5
5043,582,110,5,3,2,2,False,Finalizada,True,5
5044,992,13,5,4,1,5,False,Finalizada,False,3
5045,1047,119,5,4,5,5,False,Finalizada,False,3
5046,523,284,1,3,7,10,True,Finalizada,True,2
5047,1678,153,5,5,4,11,False,Finalizada,False,4
5048,1719,307,5,5,6,4,False,Finalizada,True,5
5049,1773,225,5,1,4,15,False,Finalizada,False,4
5050,1825,206,4,2,1,7,False,Finalizada,True,5
5051,1732,227,5,2,7,14,True,Finalizada,True,3
5052,960,154,5,5,1,8,False,Finalizada,False,5
5053,1389,191,5,1,6,4,False,Abandonada,False,1
5054,1401,66,5,4,1,6,True,Finalizada,False,2
5055,758,46,4,2,6,5,False,Finalizada,False,3
5056,10,326,4,5,5,5,False,Abandonada,False,1
5057,1621,170,5,3,6,6,False,Finalizada,False,4
5058,19,185,5,3,7,13,False,Abandonada,False,2
5059,450,25,5,2,1,8,False,Finalizada,True,4
5060,681,260,2,3,6,4,False,Finalizada,True,5
5061,1211,97,5,1,6,6,False,Finalizada,True,5
5062,117,216,1,2,6,6,False,Finalizada,False,3
5063,878,270,5,2,3,4,False,Abandonada,False,1
5064,1448,14,4,3,1,6,False,Finalizada,False,4
5065,335,277,4,5,2,3,False,Finalizada,True,5
5066,179,283,1,5,4,10,True,Finalizada,False,2
5067,1530,262,5,4,3,5,False,Finalizada,True,5
5068,845,320,3,3,6,4,False,Finalizada,False,4
5069,1798,233,1,1,3,3,False,Finalizada,False,3
5070,1790,344,5,1,2,3,False,Finalizada,False,5
5071,911,95,1,1,1,5,False,Finalizada,True,5
5072,1111,298,5,1,3,3,False,Finalizada,True,5
5073,1441,28,3,1,3,4,False,Finalizada,True,5
5074,1264,327,5,5,4,14,True,Finalizada,False,2
5075,431,280,5,3,7,11,False,Finalizada,False,3
5076,395,185,2,2,5,7,False,Abandonada,False,2
5077,84,234,5,2,2,2,False,Abandonada,False,2
